#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0021536	Diencephalon development	4	78	1.31	0.0018	10090.ENSMUSP00000015197,10090.ENSMUSP00000068974,10090.ENSMUSP00000096755,10090.ENSMUSP00000115237	Gata2,Ncor1,Sox2,Sox3
GO:0007179	Transforming growth factor beta receptor signaling pathway	4	80	1.29	0.0020	10090.ENSMUSP00000034973,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Smad3,Jun,Zmiz1,Smad2
GO:0007276	Gamete generation	9	691	0.71	0.0020	10090.ENSMUSP00000009740,10090.ENSMUSP00000038229,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000099434,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863	Taf7l,Kdm2b,Hsf1,Clock,E2f1,Trp63,Sox3,Tbp,Zmiz1
GO:0007346	Regulation of mitotic cell cycle	8	531	0.77	0.0020	10090.ENSMUSP00000012540,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000072617,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000103245,10090.ENSMUSP00000116205	Nanog,Smad3,Foxa1,Hsf1,E2f1,Tcf3,Klf4,Stag1
GO:0033233	Regulation of protein sumoylation	3	27	1.64	0.0020	10090.ENSMUSP00000025867,10090.ENSMUSP00000069616,10090.ENSMUSP00000124863	Rela,Egr1,Zmiz1
GO:2000679	Positive regulation of transcription regulatory region dna binding	3	27	1.64	0.0020	10090.ENSMUSP00000066789,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Ep300,Gata3,Klf4
GO:0030182	Neuron differentiation	11	1056	0.61	0.0021	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000030391,10090.ENSMUSP00000035020,10090.ENSMUSP00000041118,10090.ENSMUSP00000066256,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000109202	Gata2,Runx1,Tfap2c,Eomes,Foxa1,Ercc6,Cebpb,Sox2,Gata3,Jun,Runx2
GO:0035162	Embryonic hemopoiesis	3	28	1.63	0.0021	10090.ENSMUSP00000023673,10090.ENSMUSP00000064366,10090.ENSMUSP00000100041	Runx1,Klf1,Gata3
GO:0036003	Positive regulation of transcription from rna polymerase ii promoter in response to stress	3	28	1.63	0.0021	10090.ENSMUSP00000027941,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617	Atf3,Cebpb,Hsf1
GO:0060039	Pericardium development	3	28	1.63	0.0021	10090.ENSMUSP00000034973,10090.ENSMUSP00000103905,10090.ENSMUSP00000130115	Smad3,Mecom,Smad2
GO:0070306	Lens fiber cell differentiation	3	28	1.63	0.0021	10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000104732	Smarca4,Smad3,Maf
GO:0071478	Cellular response to radiation	5	162	1.08	0.0021	10090.ENSMUSP00000062576,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656	Nucks1,Ep300,Egr1,Hsf1,Clock
GO:0007283	Spermatogenesis	8	542	0.76	0.0022	10090.ENSMUSP00000009740,10090.ENSMUSP00000038229,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000099434,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000124317	Taf7l,Kdm2b,Hsf1,Clock,E2f1,Trp63,Sox3,Tbp
GO:0030155	Regulation of cell adhesion	9	705	0.7	0.0022	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000124863	Myb,Runx1,Rela,Smad3,Cebpb,Sox2,Gata3,Klf4,Zmiz1
GO:0007165	Signal transduction	22	3779	0.36	0.0023	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Rela,Atf3,Smad3,Foxa1,Rarg,Kdm6a,Ercc6,Ep300,Egr1,Cebpb,Hsf1,Cebpa,E2f1,Gata3,Jun,Klf4,Runx2,Trp63,Zmiz1,Smad2
GO:0023052	Signaling	23	4065	0.35	0.0023	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Klf5,Rela,Atf3,Smad3,Foxa1,Rarg,Kdm6a,Ercc6,Ep300,Egr1,Cebpb,Hsf1,Cebpa,E2f1,Gata3,Jun,Klf4,Runx2,Trp63,Zmiz1,Smad2
GO:0060740	Prostate gland epithelium morphogenesis	3	29	1.61	0.0023	10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000110965	Foxa1,Rarg,Trp63
GO:0001942	Hair follicle development	4	85	1.27	0.0024	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000030391,10090.ENSMUSP00000110965	Runx1,Rela,Tfap2c,Trp63
GO:0044093	Positive regulation of molecular function	14	1711	0.51	0.0024	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Pparg,Rela,Smarca4,Smad3,Foxa1,Ercc6,Ep300,Egr1,Hsf1,Clock,Gata3,Tcf3,Jun,Klf4
GO:0071417	Cellular response to organonitrogen compound	8	549	0.76	0.0024	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000025867,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000103245	Pparg,Klf5,Nanog,Rela,Egr1,Cebpb,Hsf1,Klf4
GO:0031347	Regulation of defense response	8	554	0.75	0.0025	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000069850,10090.ENSMUSP00000074656,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041	Pparg,Rela,Smad3,Ercc6,Cebpb,Clock,Cebpa,Gata3
GO:0008593	Regulation of notch signaling pathway	4	87	1.26	0.0026	10090.ENSMUSP00000015197,10090.ENSMUSP00000096755,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863	Gata2,Sox2,Trp63,Zmiz1
GO:0001708	Cell fate specification	4	89	1.25	0.0027	10090.ENSMUSP00000012540,10090.ENSMUSP00000035020,10090.ENSMUSP00000041118,10090.ENSMUSP00000096755	Nanog,Eomes,Foxa1,Sox2
GO:0007166	Cell surface receptor signaling pathway	14	1741	0.5	0.0027	10090.ENSMUSP00000000080,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000061539,10090.ENSMUSP00000069616,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Rela,Smad3,Foxa1,Kdm6a,Egr1,Cebpa,Gata3,Jun,Klf4,Runx2,Trp63,Zmiz1,Smad2
GO:0035066	Positive regulation of histone acetylation	3	31	1.58	0.0027	10090.ENSMUSP00000066789,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041	Ep300,Kat2a,Gata3
GO:0071354	Cellular response to interleukin-6	3	31	1.58	0.0027	10090.ENSMUSP00000020158,10090.ENSMUSP00000025867,10090.ENSMUSP00000096129	Myb,Rela,Cebpa
GO:0044238	Primary metabolic process	30	6369	0.27	0.0028	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005841,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041774,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Ctcf,Taf7l,Gata2,Rela,Atf3,Smarca4,Smad3,Kdm2b,Gata6,Kdm6a,Nucks1,Ercc6,Ep300,Egr1,Hsf1,Clock,Ttf2,Jund,Cebpa,Kat2a,E2f1,Tcf3,Jun,Klf4,Mecom,Tbp,Zmiz1,Smad2
GO:0060318	Definitive erythrocyte differentiation	2	4	2.29	0.0028	10090.ENSMUSP00000034707,10090.ENSMUSP00000068974	Smarca4,Ncor1
GO:1902107	Positive regulation of leukocyte differentiation	5	175	1.05	0.0028	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Myb,Runx1,Gata3,Jun,Zmiz1
GO:0071824	protein-DNA complex subunit organization	5	179	1.04	0.0030	10090.ENSMUSP00000005841,10090.ENSMUSP00000009740,10090.ENSMUSP00000034707,10090.ENSMUSP00000066789,10090.ENSMUSP00000124317	Ctcf,Taf7l,Smarca4,Ep300,Tbp
GO:0045785	Positive regulation of cell adhesion	7	425	0.81	0.0031	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000124863	Myb,Runx1,Rela,Smad3,Sox2,Gata3,Zmiz1
GO:0051249	Regulation of lymphocyte activation	7	425	0.81	0.0031	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000069850,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000124863	Myb,Runx1,Cebpb,Kat2a,Gata3,Tcf3,Zmiz1
GO:0001666	Response to hypoxia	6	294	0.9	0.0032	10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000099434	Smad3,Gata6,Ep300,Egr1,Hsf1,E2f1
GO:0050769	Positive regulation of neurogenesis	8	579	0.74	0.0032	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000066789,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979	Pparg,Gata2,Rela,Foxa1,Ep300,Sox2,E2f1,Tcf3
GO:0007154	Cell communication	23	4179	0.34	0.0033	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Klf5,Rela,Atf3,Smad3,Foxa1,Rarg,Kdm6a,Ercc6,Ep300,Egr1,Cebpb,Hsf1,Cebpa,E2f1,Gata3,Jun,Klf4,Runx2,Trp63,Zmiz1,Smad2
GO:1905209	Positive regulation of cardiocyte differentiation	3	34	1.54	0.0033	10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407	Gata6,Ep300,Kat2a
GO:0048514	Blood vessel morphogenesis	7	433	0.8	0.0034	10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000015197,10090.ENSMUSP00000034707,10090.ENSMUSP00000053178,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Klf5,Elk3,Gata2,Smarca4,Tcf21,Jun,Zmiz1
GO:0044237	Cellular metabolic process	30	6445	0.26	0.0035	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005841,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041774,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Ctcf,Taf7l,Gata2,Rela,Smarca4,Smad3,Kdm2b,Gata6,Kdm6a,Nucks1,Ercc6,Ep300,Egr1,Hsf1,Clock,Ttf2,Jund,Cebpa,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Tbp,Zmiz1,Smad2
GO:0001657	Ureteric bud development	4	97	1.21	0.0036	10090.ENSMUSP00000034973,10090.ENSMUSP00000053178,10090.ENSMUSP00000100041,10090.ENSMUSP00000130115	Smad3,Tcf21,Gata3,Smad2
GO:0045582	Positive regulation of t cell differentiation	4	97	1.21	0.0036	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000100041,10090.ENSMUSP00000124863	Myb,Runx1,Gata3,Zmiz1
GO:0010742	Macrophage derived foam cell differentiation	2	5	2.2	0.0037	10090.ENSMUSP00000000450,10090.ENSMUSP00000066789	Pparg,Ep300
GO:0035115	Embryonic forelimb morphogenesis	3	36	1.52	0.0037	10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965	Mecom,Runx2,Trp63
GO:0050863	Regulation of t cell activation	6	304	0.89	0.0037	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000069850,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000124863	Myb,Runx1,Cebpb,Kat2a,Gata3,Zmiz1
GO:0001649	Osteoblast differentiation	4	100	1.2	0.0039	10090.ENSMUSP00000034973,10090.ENSMUSP00000092901,10090.ENSMUSP00000096755,10090.ENSMUSP00000109202	Smad3,Jund,Sox2,Runx2
GO:0071773	Cellular response to bmp stimulus	4	100	1.2	0.0039	10090.ENSMUSP00000041774,10090.ENSMUSP00000069616,10090.ENSMUSP00000100041,10090.ENSMUSP00000109202	Gata6,Egr1,Gata3,Runx2
GO:0021915	Neural tube development	5	193	1.01	0.0040	10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000099407	Kdm2b,Foxa1,Rarg,Kdm6a,Kat2a
GO:0050873	Brown fat cell differentiation	3	37	1.5	0.0040	10090.ENSMUSP00000000450,10090.ENSMUSP00000069850,10090.ENSMUSP00000096129	Pparg,Cebpb,Cebpa
GO:0072001	Renal system development	6	310	0.88	0.0040	10090.ENSMUSP00000034973,10090.ENSMUSP00000053178,10090.ENSMUSP00000069616,10090.ENSMUSP00000100041,10090.ENSMUSP00000103905,10090.ENSMUSP00000130115	Smad3,Tcf21,Egr1,Gata3,Mecom,Smad2
GO:0061138	Morphogenesis of a branching epithelium	5	195	1.0	0.0042	10090.ENSMUSP00000030391,10090.ENSMUSP00000041118,10090.ENSMUSP00000053178,10090.ENSMUSP00000096755,10090.ENSMUSP00000110965	Tfap2c,Foxa1,Tcf21,Sox2,Trp63
GO:0071248	Cellular response to metal ion	5	196	1.0	0.0042	10090.ENSMUSP00000000450,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000102711	Pparg,Hsf1,Jund,Cebpa,Jun
GO:2000036	Regulation of stem cell population maintenance	3	38	1.49	0.0042	10090.ENSMUSP00000038229,10090.ENSMUSP00000099407,10090.ENSMUSP00000110965	Kdm2b,Kat2a,Trp63
GO:2000144	Positive regulation of dna-templated transcription, initiation	3	38	1.49	0.0042	10090.ENSMUSP00000066256,10090.ENSMUSP00000096129,10090.ENSMUSP00000102711	Ercc6,Cebpa,Jun
GO:0010243	Response to organonitrogen compound	10	975	0.61	0.0044	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000025867,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Pparg,Klf5,Nanog,Rela,Egr1,Cebpb,Hsf1,Jund,Jun,Klf4
GO:0045747	Positive regulation of notch signaling pathway	3	39	1.48	0.0045	10090.ENSMUSP00000096755,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863	Sox2,Trp63,Zmiz1
GO:0030522	Intracellular receptor signaling pathway	4	105	1.18	0.0046	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000048838,10090.ENSMUSP00000124863	Pparg,Rela,Rarg,Zmiz1
GO:0032496	Response to lipopolysaccharide	6	320	0.87	0.0046	10090.ENSMUSP00000025867,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711	Rela,Cebpb,Hsf1,Jund,Tcf3,Jun
GO:0048145	Regulation of fibroblast proliferation	4	105	1.18	0.0046	10090.ENSMUSP00000000450,10090.ENSMUSP00000099434,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Pparg,E2f1,Jun,Zmiz1
GO:1901652	Response to peptide	7	463	0.77	0.0047	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000025867,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000103245	Pparg,Klf5,Rela,Egr1,Hsf1,Jund,Klf4
GO:1904018	Positive regulation of vasculature development	5	201	0.99	0.0047	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000041774,10090.ENSMUSP00000069616,10090.ENSMUSP00000103245	Gata2,Runx1,Gata6,Egr1,Klf4
GO:2001033	Negative regulation of double-strand break repair via nonhomologous end joining	2	6	2.12	0.0047	10090.ENSMUSP00000066256,10090.ENSMUSP00000072617	Ercc6,Hsf1
GO:0001843	Neural tube closure	4	110	1.16	0.0053	10090.ENSMUSP00000038229,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000099407	Kdm2b,Rarg,Kdm6a,Kat2a
GO:0021983	Pituitary gland development	3	42	1.45	0.0054	10090.ENSMUSP00000015197,10090.ENSMUSP00000096755,10090.ENSMUSP00000115237	Gata2,Sox2,Sox3
GO:0042493	Response to drug	6	331	0.85	0.0054	10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711	Gata6,Ep300,Hsf1,Jund,Tcf3,Jun
GO:0002684	Positive regulation of immune system process	9	815	0.64	0.0055	10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Gata2,Myb,Runx1,Rela,Cebpa,Gata3,Tcf3,Jun,Zmiz1
GO:0000302	Response to reactive oxygen species	5	210	0.97	0.0056	10090.ENSMUSP00000025867,10090.ENSMUSP00000066256,10090.ENSMUSP00000072617,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Rela,Ercc6,Hsf1,Jun,Klf4
GO:1903039	Positive regulation of leukocyte cell-cell adhesion	5	210	0.97	0.0056	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000100041,10090.ENSMUSP00000124863	Myb,Runx1,Rela,Gata3,Zmiz1
GO:0006954	Inflammatory response	7	481	0.76	0.0058	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000025867,10090.ENSMUSP00000069850,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103905	Pparg,Elf3,Rela,Cebpb,Gata3,Jun,Mecom
GO:0007183	SMAD protein complex assembly	2	7	2.05	0.0059	10090.ENSMUSP00000034973,10090.ENSMUSP00000130115	Smad3,Smad2
GO:0070345	Negative regulation of fat cell proliferation	2	7	2.05	0.0059	10090.ENSMUSP00000015197,10090.ENSMUSP00000099434	Gata2,E2f1
GO:1901654	Response to ketone	5	214	0.96	0.0060	10090.ENSMUSP00000012540,10090.ENSMUSP00000025867,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000103245	Nanog,Rela,Ep300,Hsf1,Klf4
GO:0035710	CD4-positive, alpha-beta T cell activation	3	45	1.42	0.0063	10090.ENSMUSP00000068974,10090.ENSMUSP00000069850,10090.ENSMUSP00000100041	Ncor1,Cebpb,Gata3
GO:0048839	Inner ear development	5	217	0.96	0.0063	10090.ENSMUSP00000015197,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000104732	Gata2,Cebpa,Sox2,Gata3,Maf
GO:0031401	Positive regulation of protein modification process	11	1243	0.54	0.0067	10090.ENSMUSP00000020158,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711	Myb,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Sox2,Kat2a,Gata3,Tcf3,Jun
GO:0051128	Regulation of cellular component organization	16	2438	0.41	0.0070	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000053178,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000072617,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000116205	Pparg,Klf5,Ctcf,Gata2,Myb,Smarca4,Smad3,Kdm2b,Tcf21,Ep300,Ncor1,Hsf1,Kat2a,Gata3,Klf4,Stag1
GO:0001501	Skeletal system development	7	500	0.74	0.0071	10090.ENSMUSP00000023673,10090.ENSMUSP00000034973,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000130115	Runx1,Smad3,Rarg,Ep300,Runx2,Trp63,Smad2
GO:0032909	Regulation of transforming growth factor beta2 production	2	8	1.99	0.0071	10090.ENSMUSP00000034973,10090.ENSMUSP00000041774	Smad3,Gata6
GO:0045787	Positive regulation of cell cycle	6	354	0.82	0.0074	10090.ENSMUSP00000012540,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000072617,10090.ENSMUSP00000100979,10090.ENSMUSP00000110965	Nanog,Foxa1,Gata6,Hsf1,Tcf3,Trp63
GO:0043588	Skin development	5	227	0.94	0.0076	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000110965	Runx1,Rela,Tfap2c,Smarca4,Trp63
GO:0051053	Negative regulation of dna metabolic process	4	123	1.11	0.0076	10090.ENSMUSP00000000450,10090.ENSMUSP00000066256,10090.ENSMUSP00000072617,10090.ENSMUSP00000100041	Pparg,Ercc6,Hsf1,Gata3
GO:0009791	Post-embryonic development	4	124	1.1	0.0078	10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000130115	Gata3,Klf4,Mecom,Smad2
GO:0040029	Regulation of gene expression, epigenetic	4	124	1.1	0.0078	10090.ENSMUSP00000005841,10090.ENSMUSP00000030391,10090.ENSMUSP00000066789,10090.ENSMUSP00000124863	Ctcf,Tfap2c,Ep300,Zmiz1
GO:0043370	Regulation of cd4-positive, alpha-beta t cell differentiation	3	49	1.38	0.0078	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000100041	Myb,Runx1,Gata3
GO:0010632	Regulation of epithelial cell migration	5	232	0.93	0.0083	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Pparg,Gata2,Gata3,Jun,Klf4
GO:0032101	Regulation of response to external stimulus	9	871	0.61	0.0084	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000069850,10090.ENSMUSP00000074656,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Pparg,Rela,Smad3,Ercc6,Cebpb,Clock,Cebpa,Gata3,Klf4
